[01:25:48][info] main: Starting
[01:25:48][info] Graphics: Initializing graphics
[01:25:48][info] Display: Initializing display
[01:25:48][info] Asic: Initializing asic
[01:25:48][info] Asic: Clock rate: 50 Mhz
[01:25:48][info] Asic: Clock freq: 500 hz
[01:25:48][info] Memory: Initializing memory
[01:25:48][info] PageManager: Initializing page manager
[01:25:48][info] PageManager: Loading rom image bin/PICO80/kernel.rom
[01:25:48][info] PageManager: Loaded 128 rom page(s)
[01:25:48][info] PageManager: Memory mapping:
[01:25:48][info] PageManager: Page 0x00 - 0x7F: rom
[01:25:48][info] PageManager: Page 0x80 - 0x81: memory
[01:25:48][info] Pico80: Started
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x1F
[01:25:49][info] Z80: 0xF0
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x3F
[01:25:49][info] Z80: 0xF8
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x30
[01:25:49][info] Z80: 0x18
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x34
[01:25:49][info] Z80: 0x58
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x30
[01:25:49][info] Z80: 0x18
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x0C
[01:25:49][info] Z80: 0x0E
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x04
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x33
[01:25:49][info] Z80: 0x98
[01:25:49][info] Z80: 0x44
[01:25:49][info] Z80: 0xA4
[01:25:49][info] Z80: 0xAC
[01:25:49][info] Z80: 0x44
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0xAA
[01:25:49][info] Z80: 0x4A
[01:25:49][info] Z80: 0x0A
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x34
[01:25:49][info] Z80: 0x58
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0xCA
[01:25:49][info] Z80: 0xCA
[01:25:49][info] Z80: 0xA4
[01:25:49][info] Z80: 0x0C
[01:25:49][info] Z80: 0xCC
[01:25:49][info] Z80: 0xAC
[01:25:49][info] Z80: 0x0A
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x30
[01:25:49][info] Z80: 0x18
[01:25:49][info] Z80: 0x44
[01:25:49][info] Z80: 0xAC
[01:25:49][info] Z80: 0x8A
[01:25:49][info] Z80: 0xC4
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0x88
[01:25:49][info] Z80: 0xA8
[01:25:49][info] Z80: 0x0A
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x3F
[01:25:49][info] Z80: 0xF8
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0xA6
[01:25:49][info] Z80: 0x8A
[01:25:49][info] Z80: 0x6E
[01:25:49][info] Z80: 0x0E
[01:25:49][info] Z80: 0x88
[01:25:49][info] Z80: 0x48
[01:25:49][info] Z80: 0x04
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x3F
[01:25:49][info] Z80: 0xF8
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0x28
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x24
[01:25:49][info] Z80: 0x04
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x2A
[01:25:49][info] Z80: 0x48
[01:25:49][info] Z80: 0x2C
[01:25:49][info] Z80: 0x0C
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0xC0
[01:25:49][info] Z80: 0xE0
[01:25:49][info] Z80: 0xC4
[01:25:49][info] Z80: 0xE0
[01:25:49][info] Z80: 0x44
[01:25:49][info] Z80: 0xAC
[01:25:49][info] Z80: 0x60
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0xE8
[01:25:49][info] Z80: 0x4A
[01:25:49][info] Z80: 0xCA
[01:25:49][info] Z80: 0x4C
[01:25:49][info] Z80: 0xAC
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0xAA
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0xEA
[01:25:49][info] Z80: 0xAA
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x2A
[01:25:49][info] Z80: 0x48
[01:25:49][info] Z80: 0x8A
[01:25:49][info] Z80: 0x4A
[01:25:49][info] Z80: 0x84
[01:25:49][info] Z80: 0xA4
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0xAA
[01:25:49][info] Z80: 0x40
[01:25:49][info] Z80: 0x4A
[01:25:49][info] Z80: 0xAA
[01:25:49][info] Z80: 0xA0
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0x8C
[01:25:49][info] Z80: 0xEA
[01:25:49][info] Z80: 0x8E
[01:25:49][info] Z80: 0xAE
[01:25:49][info] Z80: 0x60
[01:25:49][info] Z80: 0xA4
[01:25:49][info] Z80: 0x60
[01:25:49][info] Z80: 0x44
[01:25:49][info] Z80: 0xEA
[01:25:49][info] Z80: 0x60
[01:25:49][info] Z80: 0x2A
[01:25:49][info] Z80: 0xA8
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x2A
[01:25:49][info] Z80: 0xA8
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x20
[01:25:49][info] Z80: 0x08
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
[01:25:49][info] Z80: 0x00
